stmPedRampID,stmPedRampCrossingLinkID1,stmPedRampCrossingLinkID2,stmPedRampCrossingLinkID3,stmPedRampCrossingLinkID4,stmPedRampLongitudeVideoLinear,stmPedRampLatitudeVideoLinear,stmPedRampWidth,stmPedRampSlope,stmPedRampCrossSlope,stmPedRampGutterSlope,stmPedRampPassingWidth,stmPedRampPassingCrossSlope,stmPedRampFlareSlopeLeft,stmPedRampFlareSlopeRight,stmPedRampSmooth,stmPedRampFlushAtTop,stmPedRampFlushAtBottom,stmPedRampFlushAtStreet,stmPedRampWarningSurfacePresent,stmPedRampWarningSurfaceCondition,stmPedRampTransitionSlopeLeft,stmPedRampTransitionSlopeRight,stmPedRampLandingCrossSlope
260693890,401495569,401495570,,,-84.0945955,33.9633662,,,,,,,,,,,,,-999,,,,
260705590,1226064461,1226064462,,,-84.0564863,33.9553938,,,,,,,,,,,,,,,,,
260708559,647412966,,,,-84.1227373,33.941388,,,,,,,,,,,,,,,,,
260725766,1226643903,,,,-83.9973358,33.9795554,,,,,,,,,,,,,,,,,
260788081,1202050246,1202050247,,,-83.9886817,33.9586002,,,,,,,,,-999,,,,,,,,
260804311,1215687226,,,,-84.1549714,33.8893759,,,,,,,,,,,,,,,,,
260869608,1227032309,1227032313,,,-84.2137416,33.9197725,,,-999,,,,,,,,,-999,,-999,,,
260902430,1217862663,,,,-84.1341701,33.9655365,,,,,,,,,,,,,,,,,
260913509,1201859659,,,,-83.9867406,33.9551577,,,,,,,,,,-999,,,,,,,
260923668,1227929158,,,,-83.9855558,33.9799352,,,,,,,,,,,,,,,,,
260946542,1225326654,1225326655,,,-84.085995,33.9768331,,,,,,,,,,,,,-999,,,,
260962350,1226026917,1243606723,,,-84.0250019,33.9683337,,,,,,,,,,,,,,,,,
260979845,1201768272,,,,-83.9942107,33.9488687,,,,,,,,,,,,,,,,,
261001409,1224659914,,,,-84.2217325,33.9698038,,,,,,,,,,,,,,,,,
261003002,1224615479,,,,-84.1950063,33.9271633,,,,,,,,,,,,,-999,,,,
261011698,1227420696,,,,-83.9953506,33.980364,,,,,,,,,,,,,,,,,
261022964,1107975521,,,,-83.9843485,33.9521621,,-999,-999,,,,,,,,,,,,,,
261047280,1215630471,,,,-84.0996958,33.9807672,,,,,,,,,,,,,,,,,
261052489,1220419595,,,,-84.2179532,33.9648375,,,,,-999,,,,,,,-999,-999,,,,
261064123,1221577597,,,,-84.241886,33.9519633,,,,,,,,,,,,,,,,,
261095927,646614111,,,,-84.1558005,33.9823023,,,,,,,,,,,,,,-999,,,
261197564,1201582672,,,,-83.9975929,33.95741,,,,,,,,,,,,,,,,,
261245594,1222144511,,,,-84.2103344,33.9827824,,,,,,,,,,,,,-999,,,,
261274745,1219667036,,,,-84.1587898,33.9440272,,,,,,,,,,,,,,,,,
261306198,1219071047,,,,-84.171436,33.9706229,,,,,,,,,,,,,,,,,
261318241,1227465620,,,,-84.015665,33.966922,,,,,,,,,,,,,,,,,
261376798,1225802911,,,,-84.1207683,33.9355828,,,,,-999,,,,,,,,-999,,,,
261386998,1146817263,,,,-84.1293276,33.951838,,,,,,,,,,,,,,,,,
261439244,1223620894,,,,-84.2731371,33.903397,,,-999,,,,,,-999,,,,,,,,
261505352,1221861544,,,,-84.2080758,33.9611454,,,,,,,,,,,,,,,,,
261514087,1220383480,,,,-84.0912975,33.9491677,,,,,,,,,,,,,,,,,
261567206,1223876902,,,,-84.1676894,33.9361137,,,,,,,,,,,,,,,,,
261583528,1221886282,,,,-84.1780872,33.9316878,,,,-999,,,,,,,,-999,-999,,,,
261601959,1216649414,,,,-84.125571,33.9079216,,,,,,,,,,,,,,,,,
261607342,1226002512,1228682609,,,-84.2278097,33.9471754,,,,,,,,,,,,,,,,,
261616537,1224877770,,,,-84.203851,33.9450174,,,,,,,,,,,,,,,,,
261657682,1215868760,,,,-84.1075827,33.978749,,,,,,,,,,,,,,,,,
261693680,1251076233,,,,-84.0646077,33.9471361,,,,,,,,,,,,,,-999,,,
261728706,1221906051,,,,-84.2372286,33.9510044,,,,,,,,,,,,,,,,,
261737528,1107965622,,,,-84.0065834,33.9275202,,,,,,,,,,,,,,,,,
261759603,1225569998,,,,-84.1165384,33.9036708,,,,,-999,,,,,,,,,,,,
261814450,1216649396,,,,-84.1229179,33.9104592,,,,,,,-999,,,,,,,,,,
261815197,951316667,951316668,,,-84.0070983,33.9160031,,,,,,,,,,,,,,,,,
261823836,1224665271,,,,-84.2123661,33.9819736,,,,,,,,,,,,,,-999,,,
261835753,1201859663,1201859664,,,-83.9840935,33.9511003,,,,,,,,,,,,,,,,,
261872560,634428052,,,,-83.9799802,33.9369841,,,,,,,,,,,,,-999,,,,
261885334,1202051932,1202051934,,,-83.9863766,33.957527,,-999,,,,,-999,-999,,-999,,,-999,,,,
261887397,1215870579,,,,-84.0977473,33.9695828,,,,,,,,,,,,,-999,,,,
261893525,1201583891,,,,-83.9827755,33.9412177,,,,,,,,,,,,,-999,,,,
261912954,1224877741,,,,-84.2095023,33.9406215,,,,,,,,,,,,-999,,,,,
261919985,787822921,,,,-84.2221224,33.9321815,,,,,,,,,,,,,,,,,
261920662,1250103432,,,,-84.1958012,33.8997429,,,,,,,,,,,,,,,,,
261920669,1228682611,,,,-84.2247917,33.9456081,,,,,,,,,,,,,,,,,
261950534,783720556,,,,-83.9863432,33.9472187,,,-999,,,,,,,,,,,,,,
261960044,1203517929,,,,-83.9791773,33.9355575,,,,,,,,,,,,,,,,,
261977435,1219092637,,,,-84.1313853,33.94352,-999,,,,,,,,,,,,-999,,,,
262023245,1222599279,,,,-83.9984326,33.9340955,,,,,,,,,,,,,,,,,
262024762,1227465603,1227465605,,,-84.0373296,33.9677461,,,,,,,,,,,,,-999,,,,
262029407,1219092637,,,,-84.1311974,33.9436693,,,,,,,,,,,,,-999,,,,
262059103,643861002,1220175323,,,-84.2075636,33.9687509,,,,,,,-999,-999,-999,,,,-999,,,,
262067442,1227072568,,,,-84.2186124,33.9224591,,,,,,,,,,,,,-999,,,,
262068815,1236344228,,,,-83.9861495,33.9468412,,,,,,,,,,,,,,,,,
262076694,401632878,1215632051,,,-84.0934739,33.9982386,-999,,,-999,,,-999,-999,,,,,-999,,,,
262077769,634432387,1102726038,,,-83.9896697,33.9561501,,,-999,,,,,,,,,,,,,,-999
262129243,1219102744,1219102747,,,-84.1268131,33.9007688,,,,,,,,,,,,,,,,,
262130968,787984339,1236748258,,,-84.2514989,33.9236113,,,,,,,,,,,,-999,,,,,
262134423,1226002451,1226002455,,,-84.2173485,33.9400511,,,,,,,,,,,,,-999,,,,
262134602,1221906035,1221906036,,,-84.240801,33.9441395,,,,,,,,,-999,,,,,,,,
262173645,1226047096,1226047098,,,-84.0505374,33.9721949,,,,,,,,,,,,,,,,,
262214147,1218868860,,,,-84.1242691,33.9436557,,,,,,,,,,,,,,,,,
262239205,1214143662,,,,-84.0108958,33.9663171,,,,,,,,,,,,-999,,,,,
262242581,1225326663,,,,-84.081903,33.9767091,,,,,,,-999,-999,,,,,,-999,,,
262243092,401429395,,,,-84.0750097,33.9791056,,,,,,,,,,,,,-999,,,,
262247212,1226026917,,,,-84.0247446,33.9682734,,,,,,,,,,,,,,,,,
262268450,401495140,,,,-84.0939571,33.9616812,,,,,,,,,,,,,,,,,
262344456,1230968000,,,,-84.2309521,33.9229986,,,,,,,,,,,,,,,,,
262344758,891098464,,,,-84.1970193,33.8962226,,,,,,,,,,,,,,,,,
262345262,1225345540,1225345541,,,-84.0858127,33.9802136,,,,,,,,,,,,,,,,,
262370951,1107975493,,,,-83.9907934,33.9503301,,,,,,,,,,,,,,,,,
262379478,1242389308,,,,-84.0031783,33.9588795,-999,-999,-999,,,,,,,,-999,,-999,,,,
262399148,1228968772,,,,-84.1729917,33.9017649,,,,,,,,,,,,,,-999,,,
262410018,643862023,,,,-84.2106693,33.9680985,,,,,,,,,,,,,-999,,,,
262431486,1241623702,,,,-84.2711949,33.9055299,,,,,,,,,-999,,,,-999,,,,
262432441,1219098176,,,,-84.1589314,33.935903,,,,,,,,,,,,,,,,,
262455176,1215687245,1216674571,,,-84.1363155,33.8867069,,,,,,,,,,,,,,,,,
262457649,1226026912,,,,-84.0352177,33.968515,,,,,,,,,,,,,,,,,
262485993,1232305345,,,,-84.248009,33.9400357,,,,,,,-999,,,,,,,,,,
262516709,1233229448,,,,-84.211303,33.9228803,,,,,,,,,,,,,,,,,
262527031,1215651406,,,,-83.9860455,33.9678634,,,-999,,,,,-999,,-999,,,,,,,
262549359,401429391,1212888585,,,-84.0796206,33.9862173,,,,,,,,,,,,,-999,,,,
262551668,1218921540,,,,-84.1582388,33.9596791,,,,,,,,,,,,,-999,,,,
262592117,1219667041,,,,-84.1566261,33.9459645,,,,,,,,,,,,,,,,,
262593457,1217580275,,,,-84.1819647,33.892514,,,,,,,,,,,,,-999,,,,
262635004,1221861538,,,,-84.2158734,33.9690178,,,,,,,,,,,,,,,,,
262642697,1215619748,,,,-84.0867012,33.9945005,,,,,,,,,,,,,,,,,
262674207,1222081627,,,,-84.1394598,33.9563524,,,,,,,,,,,,,-999,,,,
262698772,1219620775,,,,-84.1719257,33.9702336,,,,,,,,,,,,,,,,,
262701266,1223051945,,,,-84.2645014,33.9116819,,,,,,,,,,,,,,,,,
262718267,1232576430,,,,-84.2895525,33.8984692,,,,,,,,,,,,,,,,,
262739393,1215875017,,,,-84.112326,33.9630183,,,,,,,,,,,,,-999,,,,
262768269,1216378700,,,,-84.1402604,33.8923988,,-999,-999,,,,-999,-999,,,,,,,,,
262786698,1216291181,,,,-84.2162937,33.8886518,,,,,,,,,,,,,-999,,,,
262793507,376858624,1219571155,,,-84.1493215,33.9723607,,,,,,,,,,,,,,,,,
262803221,951316666,951316667,,,-84.007173,33.915776,,,,,,,,,,,,,,,,,
262829488,1215651414,,,,-83.9860076,33.9680485,,,,,,,,,,,,,,,,,
262833741,1216329311,,,,-84.2052386,33.9024378,,,,,,,,,,,,,,,,,
262836468,640144511,,,,-84.2084756,33.9409956,,,,,,,,,,,,,,,,,
262845047,1228968762,,,,-84.178226,33.9045792,,,,,,,-999,-999,,,,,,,,,
262873943,1226047055,,,,-84.0724478,33.976148,,,,,,,,,,,,,,,,,
262890576,1224628182,,,,-84.1983025,33.929477,,,,,,,-999,-999,,,,,,,,,
262906431,1222081638,1222081642,,,-84.1365347,33.9577819,,,,,,,,,,,,,-999,,,,
262908552,1218918527,,,,-84.1663662,33.974243,,,,,,,,,,,,,,,,,
262934650,1224533310,,,,-84.2395435,33.9427698,,,,,,,,,,,,,,,,,
262947030,1228973761,,,,-84.1346185,33.886262,,,-999,,,,,-999,,,,,,,,,
262949719,1221782239,1221782262,,,-84.0193521,33.9676175,-999,,,,,,,,,,-999,-999,-999,,,,
262973905,1229568856,,,,-84.1665382,33.9194099,,,,,,,,,,,,,,,,,
263006306,1221784189,,,,-84.017583,33.9675721,,,,,,,,,,,,,,,,,
263017676,1221816530,,,,-84.1442429,33.9527214,,,,,,,-999,-999,,,,,-999,,,,
263065902,1226643904,,,,-83.9972269,33.9792446,,,,,,,,,,,,,,,,,
263076962,1230013164,,,,-84.1871993,33.8671358,,,,,,,,,,,,,,,,,
263095956,1251831915,1251831916,,,-84.069133,33.9730259,,,,,,,,,,,,,,,,,
263154677,1220406637,,,,-84.2292325,33.9809243,,,,,,,,,,,,,,,,,
263183093,1226002552,,,,-84.213822,33.9542404,,,,,,,,,,,,,-999,,,,
263194314,1219098196,,,,-84.1554972,33.9364724,,,,,,,,,,,,,,,,,
263196801,1227925186,,,,-84.059627,33.9520475,,,,,,,,,,,,,-999,,,,
263197007,1216635582,,,,-84.2049122,33.9014058,,,-999,,,,,,,,,,,,,,
263211885,1226064512,,,,-84.0500921,33.9506123,,,,,,,,,,,,,-999,,,,
263222998,1251827100,,,,-84.0551895,33.9730308,,,,,,,,,,,,,,,,,
263238379,1221782240,,,,-84.0193376,33.967289,,,,,,,,,,,,,,,,,
263240125,1201824710,,,,-83.9827569,33.9501156,,,-999,,,,,,,,,,-999,,,,
263241392,1225326364,,,,-84.2029695,33.9538996,,,-999,,,,,,,,,,,,,,
263259903,1213950103,,,,-83.9861398,33.9766856,,,,,,,,,,,,,,,,,
263262338,1223051908,1223620911,,,-84.2713677,33.9053971,,,,,,,,,,,,,-999,,,,
263275795,1231178274,,,,-84.0122133,33.9235753,,,,,,,,,,,,,,,,,
263300752,1102726052,1102726053,,,-83.9999371,33.9172479,,,,,,,,,,,,,,,,,
263339141,1221795306,,,,-84.2193298,33.955657,,,,,,,,,,,,,,,,,
263345070,1225569992,,,,-84.121303,33.9030593,,,,,,,,,,,,,,,,,
263372456,891098476,,,,-84.1986809,33.8972147,,,,,,,,,-999,,-999,-999,,,,,
263379889,723003790,,,,-84.0908233,33.9868678,,,,,,,,,,,,,,,,,
263415793,1227193456,,,,-84.0354782,33.9681828,,,,,,,,,,,,,,,,,
263422784,1249343345,,,,-84.0641938,33.9473551,,,,,,,,,,,,,,-999,,,
263471007,1232275716,,,,-84.2151369,33.9388353,,,,,,,,,,,,,,,,,
263477858,1216918258,,,,-84.2047794,33.8876829,,,,,,,,,,,,,,,,,
263520674,1227256838,,,,-83.9991606,33.9196568,,,,,,,,,,,,,,,,,
263534842,1219637363,,,,-84.1482928,33.8974881,,,,,,,,,,,,,,,,,
263559091,1232082496,,,,-84.2802219,33.9018084,,,,,,,,,,,,,,,,,
263577343,1107994871,,,,-84.0063116,33.962447,,,,,,,,,,,,,-999,,,,
263597355,1226002453,1226002455,,,-84.2172886,33.9401513,,,,,,,-999,-999,,,,,-999,,,,-999
263602922,1221795311,,,,-84.2180531,33.9556453,,,,,,,,,,,,,,,,,
263627190,1213950083,,,,-83.9877967,33.9678655,,,,,,,,,,,,,,,,,
263640662,1221577602,,,,-84.2423739,33.9525303,,,,,,,,,,,,,,,,,
263644502,793516914,,,,-83.9954967,33.9805004,,-999,,-999,,,,,,,,,,,,,
263646847,1225067921,,,,-84.2059465,33.9074861,,,,,,,,,,,,,,,,,
263654710,1220136561,,,,-84.1218956,33.903222,,,,,,,,,,,,,,,,,
263663906,401447819,,,,-84.0933668,33.9931388,,,,,,,,,,,,,-999,,,,
263678569,1220120153,,,,-84.2137707,33.9829586,,,,,,,,,,,,,,,,,
263683994,793626671,,,,-83.9976642,33.9574805,,,,,,,,,,,,,,,,,
263689280,1226026922,,,,-84.0273693,33.9689363,,,,,,,,,,,,,,,,,
263708678,1228959076,,,,-84.1665908,33.8983981,,,,,,,,,,,,,-999,,,,
263712595,1225093179,,,,-84.2071588,33.9442621,,,,,,,,,,,,,,,,,
263731297,1219877509,,,,-84.2054319,33.9017939,,,,,,,,,,,,,,,,,
263753079,1216291078,,,,-84.2090538,33.9098225,,,,,,,,,,,,,,-999,,,
263772092,1228968775,,,,-84.1723739,33.9010057,,,,,,,,,,,,,,,,,
263779110,639784308,1225088110,,,-84.2145509,33.9431821,,,,,,,,,,,,,-999,,,,
263781083,1249379789,,,,-84.0772264,33.9688573,,,,,,,-999,,,,,,-999,,,,
263824331,1219086373,1220136560,,,-84.1256803,33.9075972,,,,,,,,,,,,,-999,,,,
263831638,1229992743,,,,-84.0058709,33.919701,,,-999,,,,,,,,,,,,,,
263831988,1221540598,,,,-84.2125437,33.9690934,,,,,,,,,,,,,,,,,
263879370,1226002565,,,,-84.2187949,33.9547983,,-999,-999,,,,-999,-999,,,,,-999,,,,
263902801,401429396,,,,-84.0801139,33.9860271,,,,,,,,,,,,,-999,,,,
263925039,1105080308,,,,-83.9915854,33.9463456,,,-999,,,,,,,,-999,,,,,,
264004049,1224628194,,,,-84.1936673,33.9207045,,,,,,,,,,,,,-999,,,,
264007336,1107975532,,,,-83.9841743,33.9521145,,,,,,,,,,,,,,,,,
264013920,1230755640,,,,-84.1689703,33.8773754,,,,,,,,,,,,,-999,,,,
264049795,401638081,,,,-84.111065,33.9786549,,-999,,,,,,,,,,,,,,,
264055100,1223944541,,,,-83.9891387,33.9291921,,,,,,,-999,-999,,,,,,-999,,,
264082246,1224628231,,,,-84.2190577,33.927149,,,,,,,,,,,,,,,,,
264126978,1218786009,1218786010,,,-84.0231192,33.9675512,,,,,,,,,,,,,,,,,
264139135,635094031,,,,-83.9712596,33.9445071,-999,-999,,,,,-999,-999,,,,,-999,,,,
264142301,1221816510,,,,-84.1474206,33.9511109,,,,,,,,,-999,,,,-999,,,,
264142532,1221785202,,,,-84.2326601,33.955074,,,,,,,,,,,,,,,,,
264153236,1217121589,,,,-84.1907652,33.8956983,,,,,,,-999,-999,,,,,-999,,,,
264173325,1219102744,,,,-84.1268615,33.9010728,,,,,,,,,,,,,,,,,
264197254,1224628190,,,,-84.1918375,33.9214961,,,,,,,,,,,,,,,,,
264216482,1223039202,,,,-84.282206,33.8964404,,,,,,,,,,,,,,-999,,,
264236157,646614113,,,,-84.1558035,33.9827658,,,,,,,,,,,,,,,,,
264248336,398733485,1220120152,,,-84.2135946,33.9831939,,,,,,,,,,,,,,-999,,,
264252014,1219910559,,,,-84.1317199,33.9552319,,,,,,,,,,,,,,,,,
264265535,1218924931,,,,-84.1836133,33.908418,,,,,,,,,-999,,-999,-999,-999,,,,-999
264271965,1229209469,,,,-84.1567357,33.9080873,,,,,,,,,,,,,,,,,
264301577,1224628180,,,,-84.1991578,33.9302089,,,,,,,,-999,,,,,,,,,
264301979,1052337806,,,,-84.1371912,33.9156178,,,,,,,,,,,,,-999,,,,
264313764,1221906051,,,,-84.2369275,33.9509057,,,,,,,,,,,,,,,,,
264313945,1226047095,1226047098,,,-84.0507492,33.9722533,,,-999,,-999,,,,,,,,,,,,
264321185,1218896627,,,,-84.1111742,33.9068924,,,,,,,,,,,,,,,,,
264327934,1217381575,,,,-84.2123139,33.8905048,,,,,,,,,,,,,-999,,,,
264367571,1219010787,,,,-84.126573,33.9469948,,,,,,,,,,,,,,,,,
264374478,1225326313,,,,-84.2129037,33.9408258,,,,,,,,,,,,,,,,,
264384570,1225093175,,,,-84.2056213,33.9448728,,,,,,,,,,,,,-999,,,,
264387974,1217381564,,,,-84.2047887,33.8879597,,,,,,,,,,,,,,,,,
264414824,1216387177,,,,-84.1204401,33.9341531,,,,,,,,,,,,,-999,,,,
264430216,1107965624,,,,-84.0086724,33.9267512,,,,,,,,,,,,,,,,,
264438694,1224628197,1224628198,,,-84.2078726,33.9127689,,,,,,,,,-999,,,,,,-999,-999,
264490917,401438103,,,,-84.0879397,33.9890426,,,,,,,,,,,,,,,,,
264491620,643864203,,,,-84.2179788,33.9725252,,,,,,,,,,,,,,,,,
264541695,647406191,1219910562,,,-84.1321267,33.9551356,,,,,,,,,,,,,,,,,
264542961,1220381998,,,,-84.1994747,33.9090096,,,,,,,,,,,,,-999,,,,
264563666,1218937880,,,,-84.1599248,33.8943094,,,,,,,,,,,,,,,,,
264568226,1215632383,1215632385,,,-84.0896465,33.9999853,,,-999,,,,,,-999,,,-999,-999,,,,-999
264594760,1225088160,,,,-84.2048087,33.9451991,,,,,,,,,,,,,-999,,,,
264595625,1216674571,1251212198,,,-84.1362113,33.8867884,,,,,,,,,,,,,,,,,
264613832,1227032311,1227032312,,,-84.2137466,33.9200988,,,,,,,,,,,,,,,,,
264643063,1220033068,,,,-84.018002,33.9714683,,,,,,,,,,,,,,,,,
264648936,1227908770,,,,-84.1545796,33.9147235,,,,,,,,,,,,,-999,,,,
264685304,1226023539,,,,-84.1398806,33.9638772,,,,,,,,,,,,,,,,,
264697966,1216921984,1216921990,,,-84.2098015,33.8923653,,,,,,,,,,,,,-999,,,,
264702898,1213947782,,,,-83.9916262,33.9691331,,,,,,,,,,,,,,,,,
264709428,1106973010,,,,-84.0206229,33.9259563,,,,,,,,,,,,,,,,,
264717126,1218891664,,,,-84.106956,33.9082548,,,,,,,,,,,,,,,,,
264725157,951316662,,,,-84.0080095,33.914142,,,,,,,-999,-999,,,,,-999,,,,
264747780,1220162000,,,,-84.1107212,33.9582424,,,,,,,,,,,,,,,,,
264773570,1201821865,,,,-84.0045836,33.9477644,,,,,,,,,,,,,-999,,,,
264788424,796296136,1214143677,,,-84.0045663,33.9606131,,,,,,,,,,,,,,,,,
264816693,1220391806,,,,-84.1884585,33.9575487,,,-999,,,,,,,,,,,,,,
264835431,1224628192,,,,-84.1927752,33.9211051,,,,,,,,,,,,,,,,,
264851534,1217436911,,,,-84.1230444,33.9632097,,,,,,,,,,,,,,,,,
264868371,1215589319,,,,-84.0276426,33.9382741,,,,,,,-999,-999,,,,,-999,,,,
264885440,1224877725,,,,-84.2124741,33.938121,,,,,,,,,,,,,,,,,
264908289,1146817264,1146817267,,,-84.1297847,33.9516339,,,,,,,,,,,,,,,,,
264911063,1216291097,1216291098,,,-84.2071485,33.910044,,,,,,,,,,,,,,,,,
264968235,1220327272,,,,-84.1653739,33.8851709,,,,,,,,,,,,,,,,,
264969016,1215629847,,,,-84.1009402,33.9829197,,,,,,,,,,,,,-999,,,,
264997097,1021308551,,,,-84.2522361,33.9638388,,,-999,,,,,,,,,,-999,-999,,,
265002696,1225037230,,,,-84.0939175,33.9542724,,,,,,,,,,,,,,,,,
265040518,1218923654,,,,-84.157069,33.9599241,,,,,,,,,,,,,-999,,,,
265057364,1220338541,,,,-84.2078392,33.9693917,,,,,,,,,,,,,,,,,
265068706,1220389467,,,,-84.0939215,33.9494428,,,,,,,-999,-999,,,,,-999,,,,
265087730,1226064514,,,,-84.0446154,33.9476635,,,-999,,,,,,,,,,-999,,,,
265134439,646614113,,,,-84.155607,33.9825741,,,,,,,,-999,,,,,,-999,,,
265179955,1102470747,,,,-83.984455,33.9575934,,,,,,,,,,,,,,,,,
265199244,1215870715,,,,-84.0952747,33.9653775,,,,,,,,,,,,,-999,,,,
265204188,1217443248,,,,-84.1431564,33.9672009,,,,,,,,,,,,,,,,,
265216110,1215632386,,,,-84.08994,33.9998686,,,,,,,-999,-999,-999,,,,-999,,,,
265239903,1106984988,,,,-84.0174386,33.9235653,,,,,,,,,,,,,,,,,
265246184,1106984985,,,,-84.0175043,33.9237897,,,,,,,,,,,,,-999,,,,
265284772,1220175322,1220175323,,,-84.2076281,33.9689516,,,,,,,-999,-999,-999,,,,-999,-999,,,
265297017,1021308559,,,,-84.2485374,33.9603973,,,,,,,,,,,,,,,,,
265322669,1225093208,,,,-84.2031159,33.9547185,,,-999,,,,,,,,,,-999,,,,
265330977,1227246378,1227258677,,,-84.0268371,33.9531174,,,,,,,-999,,,,,,-999,,,,-999
265354489,1224615459,,,,-84.2033751,33.9413391,,,,,,,,,,,,,,,,,
265380518,1224831882,,,,-84.2209388,33.9294473,,-999,-999,,,,,,,,,,,-999,,,
265414690,1223620915,,,,-84.2839801,33.9096499,,,,,,,,,,,,,,,,,
265427817,1213947783,,,,-83.9897478,33.9698682,,-999,-999,,,,,,,,,,,,,,
265448569,400814494,,,,-84.2156784,33.9802071,,,,,,,,,,,,,,,,,
265470037,1216329262,,,,-84.2208875,33.898498,,,,,,,,,,,,,,,,,
265488250,1107975546,,,,-83.9862046,33.9531675,,,,,,,,,,,,,-999,,,,
265488759,401438089,,,,-84.0874911,33.9976195,,,-999,,,,-999,-999,,,,,-999,,,,
265502191,1224533285,,,,-84.2444957,33.9341266,,,,,,,-999,-999,,,,,-999,,,,
265516279,1216386681,,,,-84.1227249,33.9414044,,,,,,,,,,,,,,,,,
265522779,1223944529,,,,-83.9907785,33.9273982,,,,,,,,,,,,,,,,,
265544082,1219877514,,,,-84.1866186,33.9084682,,,,,-999,,-999,-999,,,-999,,-999,,,,
265565396,1221877425,,,,-84.1472795,33.9235183,,,,,,,,,,,,,,,,,
265603477,1216918271,,,,-84.2034847,33.8850429,,,,,,,,,,,,,,,,,
265628802,401636679,1215870582,,,-84.0980224,33.9698531,,,,,,,,,,,,,,,,,
265648711,1222228839,,,,-84.2485465,33.9575446,,-999,,,,,,,,,,,-999,,,,
265649168,1241774664,,,,-84.236836,33.928788,,,,,,,-999,-999,,,-999,,-999,,,,
265672467,1107979532,,,,-83.9856774,33.9508241,,,,,,,,,,,,,,,,,
265678255,787991240,,,,-84.2164741,33.9366219,,,,,,,,,,,,,,,,,
265692500,1179791115,,,,-83.9841306,33.9493221,,,-999,,,,,,,,,,-999,,,,
265737083,1217121593,,,,-84.1861586,33.894451,,,,,,,,,,,,,,,,,
265757728,1215621833,,,,-84.0876392,33.9893459,,,,,,,,,,,,,,,,,
265765244,634425112,1201768300,,,-83.9912457,33.9425442,,,,,,,,,,,,,-999,,,,
265793081,1219620782,,,,-84.1702483,33.9717784,,,,,,,,,,,,,,,,,
265799393,1221542476,,,,-84.1453638,33.8913372,,,,,,,,,,,,,,,,,
265813772,1220380968,,,,-84.0829807,33.949601,,,,,,,,,,,,,-999,,,,
265818903,401638080,,,,-84.1112858,33.9787483,,,,,,,,,,,,,,,,,
265847727,1221861563,,,,-84.2143077,33.9810514,,,,,,,,,,,,,,,,,
265888936,1213947784,,,,-83.9902192,33.9695395,,,,,,,,,,,,,,,,,
265898636,280810278,,,,-84.217895,33.9776451,,,,,,,,,,,,,,,,,
265908592,643824695,1220338567,,,-84.1919663,33.969829,-999,-999,-999,,,,,,-999,,-999,-999,-999,,,,
265928040,1226808039,,,,-84.2021522,33.9345669,,,,,,,,,,,,,-999,,,,
265929898,1224533310,,,,-84.2396677,33.9428922,,,,,,,,,,,,,,,,,
265930378,1215635457,,,,-84.0962533,33.9832565,,,,,,,,,,,,,,,,,
265951188,1218896627,1225570009,,,-84.1108304,33.9066301,,,,,,,,,,,,,,,,,
265951637,1216386676,1216386677,,,-84.127225,33.9419709,-999,,,,,,,,,,,,-999,,,,
265960854,1223620896,,,,-84.273617,33.9034614,,,,,,,,,-999,,,,-999,,,,
266057640,1224615451,,,,-84.2018826,33.9428194,,,,,,,,,,,,,,,,,
266080546,1215635459,,,,-84.098437,33.9841209,,,,,,,,,,,,,,,,,
266106285,646614119,1226023534,,,-84.1462696,33.9699784,,,,,,,,,,,,,,,,,
266109401,1216911374,,,,-84.1979165,33.8821786,,,,,,,,,,,,,,,,,
266110257,1229793394,,,,-84.2355804,33.9290797,,,-999,,,,,-999,,-999,,-999,-999,,,,
266120633,634424568,,,,-83.9977639,33.9239603,,,,,,,,,,,,,,,,,
266131077,1226064446,,,,-84.0587728,33.9574162,,,,,,,,,,,,,-999,,,,
266161124,1219571164,,,,-84.1477006,33.9692426,,,,,,,,,,,,,-999,,,,
266177362,1221906023,,,,-84.2443174,33.9611625,,,,,,,,,,,,,-999,,,,
266224874,1221906026,,,,-84.2431041,33.9621093,,,,,,,,,,,,,-999,,,,
266236017,1220176409,,,,-84.2083483,33.9701487,,,,,,,-999,-999,,,,,,-999,,,
266244486,1202055154,,,,-83.9858959,33.9575912,,,,,,,-999,,,,,,,,,,
266313456,1232082470,,,,-84.2863747,33.8973037,,,,,,,,,,,,,,,,,
266318994,1221987633,,,,-84.2502074,33.9423625,,,,,,,,,,,,,,,,,
266326099,1105080314,,,,-83.9942781,33.9511177,,,,,,,,,,,,,,-999,,,
266327752,1226064485,,,,-84.0511496,33.9531537,,,,,,,,,,,,,,,,,
266340329,1226027024,,,,-84.0069674,33.9628235,,,,,,,,,-999,-999,,,,,,,
266370410,1220163588,1232548625,,,-84.1172425,33.954609,,,,,,,,,,,,,-999,,,,
266389133,1243606716,,,,-84.0160795,33.9618589,,,,,,,,,,,,,,,,,
266439011,1226039575,,,,-84.0749525,33.9791301,,,,,,,,,,,,,,,,,
266439577,1226047085,,,,-84.0554812,33.9728127,,,,,,,-999,-999,,,,,,,,,
266449847,1201768272,,,,-83.9942898,33.9490156,,,,,,,,,,,,,,,,,
266455082,1201821869,,,,-84.0072594,33.9463746,,,-999,-999,,,,,,,-999,,-999,-999,,,
